id,name_en,name_ru
6875,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, raw",
6876,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, cooked, broiled",
6877,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",
6878,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",
6879,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",
6880,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, raw",
6881,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",
6882,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only, trimmed to 1/8"" fat, raw",
6883,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only,   trimmed to 1/8"" fat, cooked, braised",
6884,"Game meat , bison, ground, raw",
6885,"Game meat, bison, ground, cooked, pan-broiled",
6886,"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",
6887,"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",
6888,"Game meat, elk, ground, raw",
6889,"Game meat, elk, ground, cooked, pan-broiled",
6890,"Game meat, elk, loin, separable lean only, cooked, broiled",
6891,"Game meat, elk, round, separable lean only, cooked, broiled",
6892,"Game meat, elk, tenderloin, separable lean only, cooked, broiled",
6893,"Game meat, deer, tenderloin, separable lean only, cooked, broiled",
6894,"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",
6895,"Veal, Australian, shank, fore, bone-in, separable lean only, raw",
6896,"Veal, Australian, shank, fore, bone-in, separable lean and fat, raw",
6897,"Lamb, New Zealand, imported, Intermuscular fat, raw",
6898,"Lamb, New Zealand, imported, subcutaneous fat, raw",
6899,"Lamb, New Zealand, imported, brains, cooked, soaked and fried",
6900,"Lamb, New Zealand, imported, brains, raw",
6901,"Lamb, New Zealand, imported, chump, boneless, separable lean only, raw",
6902,"Lamb, New Zealand, imported, kidney, cooked, soaked and fried",
6903,"Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised",
6904,"Lamb, New Zealand, imported, flap, boneless, separable lean only, raw",
6905,"Lamb, New Zealand, imported, kidney, raw",
6906,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",
6907,"Lamb, New Zealand, imported, heart, raw",
6908,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",
6909,"Lamb, New Zealand, imported, sweetbread, raw",
6910,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted",
6911,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw",
6912,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",
6913,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw",
6914,"Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted",
6915,"Lamb, New Zealand, imported, loin, boneless, separable lean only, raw",
6916,"Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised",
6917,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",
6918,"Lamb, New Zealand, imported, neck chops, separable lean only, raw",
6919,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, raw",
6920,"Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried",
6921,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",
6922,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried",
6923,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",
6924,"Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried",
6925,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",
6926,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw",
6927,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw",
6928,"Chicken, capons, giblets, raw",
6929,"Chicken, capons, giblets, cooked, simmered",
6930,"Duck, domesticated, liver, raw",
6931,"Duck, wild, meat and skin, raw",
6932,"Duck, wild, breast, meat only, raw",
6933,"Goose, domesticated, meat and skin, raw",
6934,"Guinea hen, meat only, raw",
6935,"Pheasant, raw, meat and skin",
6936,"Pheasant, raw, meat only",
6937,"Pheasant, breast, meat only, raw",
6938,"Squab, (pigeon), meat and skin, raw",
6939,"Emu, fan fillet, raw",
6940,"Emu, fan fillet, cooked, broiled",
6941,"Emu, flat fillet, raw",
6942,"Emu, full rump, raw",
6943,"Emu, top loin, cooked, broiled",
6944,"Ostrich, ground, raw",
6945,"Ostrich, ground, cooked, pan-broiled",
6946,"Ostrich, fan, raw",
6947,"Ostrich, outside leg, raw",
6948,"Ostrich, outside strip, raw",
6949,"Ostrich, outside strip, cooked",
6950,"Ostrich, oyster, raw",
6951,"Ostrich, tip trimmed, cooked",
6952,"Ostrich, top loin, raw",
6953,"Ostrich, top loin, cooked",
6954,"Chicken, liver, all classes, cooked, pan-fried",
6955,"Turkey, ground, 93% lean, 7% fat, patties, broiled",
6956,"Turkey, ground, 85% lean, 15% fat, raw",
6957,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",
6958,"Turkey, ground, 85% lean, 15% fat, patties, broiled",
6959,"Chicken, skin (drumsticks and thighs), cooked, roasted",
6960,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",
6961,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",
6962,"Chicken, dark meat, drumstick, meat only, with added solution, raw",
6963,"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted",
6964,"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised",
6965,"Chicken, skin (drumsticks and thighs), with added solution, raw",
6966,"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted",
6967,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised",
6968,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted",
6969,"Chicken, broiler, rotisserie, BBQ, back meat only",
6970,"Turkey, dark meat from whole, meat only, with added solution, raw",
6971,"Turkey, dark meat, meat only, with added solution, cooked, roasted",
6972,"Turkey, dark meat from whole, meat and skin, with added solution, raw",
6973,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",
6974,"Turkey from whole, light meat, meat and skin, with added solution, raw",
6975,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",
6976,"Turkey, retail parts, breast, meat only, with added solution, raw",
6977,"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted",
6978,"Turkey, retail parts, breast, meat only, raw",
6979,"Turkey, retail parts, breast, meat only, cooked, roasted",
6980,"Turkey, retail parts, wing, meat only, raw",
6981,"Turkey, retail parts, thigh, meat only, raw",
6982,"Turkey, breast, from whole bird, meat only, with added solution, roasted",
6983,"Turkey, back, from whole bird, meat only, with added solution, raw",
6984,"Turkey, back, from whole bird, meat only, with added solution, roasted",
6985,"Soup, chicken mushroom, canned, condensed",
6986,"Sauce, barbecue",
6987,"Sauce, salsa, ready-to-serve",
6988,"Sauce, homemade, white, medium",
6989,"Sauce, homemade, white, thick",
6990,"Sauce, ready-to-serve, pepper or hot",
6991,"Sauce, ready-to-serve, pepper, TABASCO",
6992,"Sauce, oyster, ready-to-serve",
6993,"Soup, minestrone, canned, reduced sodium, ready-to-serve",
6994,"Sauce, fish, ready-to-serve",
6995,"Soup, shark fin, restaurant-prepared",
6996,"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",
6997,"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",
6998,"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",
6999,"Soup, chicken broth, ready-to-serve",
7000,"Soup, cream of chicken, canned, prepared with equal volume milk",
7001,"Soup, vegetable, canned, low sodium, condensed",
7002,"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",
7003,"Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk",
7004,"Soup, cream of onion, canned, prepared with equal volume milk",
7005,"Sauce, white, thin, prepared-from-recipe, with butter",
7006,"Sauce, sweet and sour, prepared-from-recipe",
7007,"Sauce, barbecue, KRAFT, original",
7008,"Soup, HEALTHY CHOICE Chicken Noodle Soup, canned",
7009,"Soup, tomato, canned, prepared with equal volume low fat (2%) milk",
7010,"CAMPBELL'S, Tomato Soup, condensed",
7011,"CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup",
7012,"Soup, cream of asparagus, canned, prepared with equal volume water",
7013,"Soup, cheese, canned, prepared with equal volume water",
7014,"Soup, chicken broth, canned, prepared with equal volume water",
7015,"CAMPBELL'S CHUNKY, Hearty Beef Barley Soup",
7016,"Soup, cream of chicken, canned, prepared with equal volume water",
7017,"Soup, clam chowder, manhattan, canned, prepared with equal volume water",
7018,"Soup, clam chowder, new england, canned, prepared with equal volume water",
7019,"CAMPBELL'S CHUNKY, New England Clam Chowder",
7020,"Soup, beef broth, bouillon, consomme, prepared with equal volume water",
7021,"Soup, mushroom with beef stock, canned, prepared with equal volume water",
7022,"Soup, cream of onion, canned, prepared with equal volume water",
7023,"Soup, oyster stew, canned, prepared with equal volume water",
7024,"Soup, pea, green, canned, prepared with equal volume water",
7025,"Soup, turkey noodle, canned, prepared with equal volume water",
7026,"Soup, turkey vegetable, canned, prepared with equal volume water",
7027,"Soup, vegetarian vegetable, canned, prepared with equal volume water",
7028,"Soup, vegetable beef, canned, prepared with equal volume water",
7029,"Soup, chicken broth cubes, dry, prepared with water",
7030,"Soup, cream of chicken, dry, mix, prepared with water",
7031,"Soup, onion, dry, mix, prepared with water",
7032,"Soup, tomato, dry, mix, prepared with water",
7033,"Roast beef, deli style, prepackaged, sliced",
7034,"Luncheon meat, pork, canned",
7035,"Turkey breast, low salt, prepackaged or deli, luncheon meat",
7036,"Mortadella, beef, pork",
7037,"Peppered loaf, pork, beef",
7038,"Pepperoni, beef and pork, sliced",
7039,"Pickle and pimiento loaf, pork",
7040,"Polish sausage, pork",
7041,"Pork sausage, link/patty, cooked, pan-fried",
7042,"Sausage, pork and beef, fresh, cooked",
7043,"Sausage, turkey, reduced fat, brown and serve, cooked",
7044,Poultry salad sandwich spread,
7045,"Salami, dry or hard, pork, beef",
7046,"Sandwich spread, pork, beef",
7047,"Sausage, smoked link sausage, pork",
7048,"Sausage, smoked link sausage, pork and beef",
7049,"Sausage, Italian, pork, mild, cooked, pan-fried",
7050,"Luncheon sausage, pork and beef",
7051,"Sausage, New england brand, pork, beef",
7052,"Oscar Mayer, Bologna (beef)",
7053,"Oscar Mayer, Smokies Sausage Little Cheese (pork, turkey)",
7054,"Oscar Mayer, Wieners (beef franks)",
7055,"Bacon, turkey, unprepared",
7056,Hormel Pillow Pak Sliced Turkey Pepperoni,
7057,"Luncheon meat, pork and chicken, minced, canned, includes Spam Lite",
7058,"Bratwurst, veal, cooked",
7059,Liverwurst spread,
7060,Roast beef spread,
7061,"Salami, pork, beef, less sodium",
7062,"Sausage, summer, pork and beef, sticks, with cheddar cheese",
7063,"Sausage, turkey, breakfast links, mild, raw",
7064,"Swisswurst, pork and beef, with swiss cheese, smoked",
7065,Bacon and beef sticks,
7066,"Salami, Italian, pork",
7067,"Sausage, Italian, turkey, smoked",
7068,"Sausage, chicken, beef, pork, skinless, smoked",
7069,"Sausage, turkey, hot, smoked",
7070,"Kielbasa, Polish, turkey and beef, smoked",
7071,"Chicken breast, roll, oven-roasted",
7072,"Bologna, pork and turkey, lite",
7073,"Bologna, pork, turkey and beef",
7074,"Ham, honey, smoked, cooked",
7075,"Turkey, breast, smoked, lemon pepper flavor, 97% fat-free",
7076,"Turkey, white, rotisserie, deli cut",
7077,"Frankfurter, beef, heated",
7078,"Frankfurter, meat, heated",
7079,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",
7080,"Sausage, turkey, fresh, raw",
7081,"Sausage, beef, fresh, cooked",
7082,"Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",
7083,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",
7084,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",
7085,"Cereals ready-to-eat, QUAKER, Oatmeal Squares",
7086,"Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon",
7087,"Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry",
7088,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry",
7089,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry",
7090,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt",
7091,"Cereals ready-to-eat, Post, Waffle Crisp",
7092,"Cereals, QUAKER, hominy grits, white, quick, dry",
7093,"Cereals, QUAKER, hominy grits, white, regular, dry",
7094,"Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH",
7095,"Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch",
7096,"Cereals ready-to-eat, QUAKER, MOTHER'S GRAHAM BUMPERS",
7097,"Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS",
7098,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Toasted Wheat Bran",
7099,"Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry",
7100,"Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar, dry",
7101,"Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry",
7102,"Cereals ready-to-eat, UNCLE SAM CEREAL",
7103,"Cereals, QUAKER, Quick Oats with Iron, Dry",
7104,"Cereals, QUAKER, Whole Wheat Natural Cereal, dry",
7105,"Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS",
7106,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",
7107,"Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S",
7108,"Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS",
7109,"Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS",
7110,"Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES",
7111,"Cereals ready-to-eat, RALSTON Corn Flakes",
7112,"Cereals ready-to-eat, RALSTON Crispy Hexagons",
7113,Milk and cereal bar,
7114,"Cereals, MALT-O-MEAL, original, plain, prepared with water, without salt",
7115,"Cereals ready-to-eat, QUAKER, Christmas Crunch",
7116,"Cereals ready-to-eat, POST SELECTS Maple Pecan Crunch",
7117,"Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola",
7118,"Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, dry",
7119,"Incaparina, dry mix (corn and soy flours), unprepared",
7120,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S Halloween Crunch",
7121,"Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond",
7122,"Cereals ready-to-eat, QUAKER, Maple Brown Sugar LIFE Cereal",
7123,"Cereals, QUAKER, Instant Oatmeal Organic, Regular",
7124,"Cereals, QUAKER, Instant Oatmeal, fruit and cream, variety of flavors, reduced sugar",
7125,"Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar",
7126,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",
7127,"Cereals ready-to-eat, MALT-O-MEAL, CHOCOLATE MARSHMALLOW MATEYS",
7128,"Figs, dried, uncooked",
7129,"Figs, dried, stewed",
7130,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids",
7131,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids",
7132,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids",
7133,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids",
7134,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids",
7135,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",
7136,"Grapefruit, raw, pink and red, all areas",
7137,"Grapefruit, raw, pink and red, California and Arizona",
7138,"Grapefruit, raw, pink and red, Florida",
7139,"Grapefruit, raw, white, all areas",
7140,"Grapefruit, raw, white, California",
7141,"Grapefruit juice, white, canned or bottled, unsweetened",
7142,"Grapefruit juice, white, canned, sweetened",
7143,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",
7144,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water",
7145,"Grapes, american type (slip skin), raw",
7146,"Grapes, red or green (European type, such as Thompson seedless), raw",
7147,"Grapes, canned, thompson seedless, water pack, solids and liquids",
7148,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",
7149,"Guava sauce, cooked",
7150,"Jackfruit, raw",
7151,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",
7152,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",
7153,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",
7154,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",
7155,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",
7156,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",
7157,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",
7158,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",
7159,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",
7160,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",
7161,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",
7162,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",
7163,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",
7164,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",
7165,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",
7166,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",
7167,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",
7168,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",
7169,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",
7170,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",
7171,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",
7172,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",
7173,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",
7174,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",
7175,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",
7176,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",
7177,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",
7178,"Beef, New Zealand, imported, bolar blade, separable lean only, cooked, fast roasted",
7179,"Beef, New Zealand, imported, bolar blade, separable lean only, raw",
7180,"Beef, New Zealand, imported, brisket navel end, separable lean only, cooked, braised",
7181,"Beef, New Zealand, imported, brisket navel end, separable lean only, raw",
7182,"Beef, New Zealand, imported, cube roll, separable lean only, cooked, fast roasted",
7183,"Beef, New Zealand, imported, cube roll, separable lean only, raw",
7184,"Beef, New Zealand, imported, eye round, separable lean only, cooked, slow roasted",
7185,"Beef, New Zealand, imported, eye round, separable lean only, raw",
7186,"Beef, New Zealand, imported, variety meats and by-products, heart, raw",
7187,"Beef, New Zealand, imported, hind shin, separable lean only, cooked, braised",
7188,"Beef, New Zealand, imported, hind shin, separable lean only, raw",
7189,"Beef, New Zealand, imported, inside, raw",
7190,"Beef, New Zealand, imported, variety meats and by-products, kidney, raw",
7191,"Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled",
7192,"Beef, New Zealand, imported, variety meats and by-products, liver, raw",
7193,"Beef, New Zealand, imported, manufacturing beef, cooked, boiled",
7194,"Beef, New Zealand, imported, ribs prepared, raw",
7195,"Beef, New Zealand, imported, rump centre, separable lean only, cooked, fast fried",
7196,"Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried",
7197,"Beef, New Zealand, imported, striploin, separable lean only, raw",
7198,"Beef, New Zealand, imported, oyster blade, separable lean and fat, raw",
7199,"Beef, New Zealand, imported, tenderloin, separable lean only, raw",
7200,"Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled",
7201,"Beef, New Zealand, imported, variety meats and by-products, tongue, raw",
7202,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, cooked, braised",
7203,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, raw",
7204,"Beef, New Zealand, imported, brisket point end, separable lean and fat, cooked, braised",
7205,"Beef, New Zealand, imported, brisket point end, separable lean and fat, raw",
7206,"Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted",
7207,"Beef, New Zealand, imported, eye round, separable lean and fat, raw",
7208,"Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised",
7209,"Beef, New Zealand, imported, flank, separable lean and fat, raw",
7210,"Beef, New Zealand, imported, flat, separable lean and fat, cooked, braised",
7211,"Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried",
7212,"Beef, New Zealand, imported, rump centre, separable lean only, raw",
7213,"Beef, New Zealand, imported, rump centre, separable lean and fat, raw",
7214,"Beef, New Zealand, imported, striploin, separable lean and fat, cooked, fast fried",
7215,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",
7216,"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled",
7217,"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked",
7218,"Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned",
7219,"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned",
7220,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, raw",
7221,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, raw",
7222,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked",
7223,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, raw",
7224,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw",
7225,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",
7226,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",
7227,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled",
7228,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw",
7229,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw",
7230,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",
7231,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",
7232,"Beef, variety meats and by-products, tripe, cooked, simmered",
7233,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, raw",
7234,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",
7235,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw",
7236,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",
7237,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",
7238,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",
7239,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, raw",
7240,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, raw",
7241,"Snacks, popcorn, microwave, low fat",
7242,"Snacks, candy rolls, yogurt-covered, fruit flavored with high vitamin C",
7243,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Chewy Chocolate Peanut Bar",
7244,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON MULTIGRAIN CRUNCH BAR",
7245,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Almond Snack Bar",
7246,"Snacks, sweet potato chips, unsalted",
7247,"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original flavor",
7248,"Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil",
7249,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Protein Performance Bar, Caramel Nut Rush",
7250,"Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE",
7251,"Snacks, FRITOLAY, SUNCHIPS, multigrain, French onion flavor",
7252,"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, Harvest Cheddar flavor",
7253,"Pretzels, soft, unsalted",
7254,"Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS",
7255,"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors",
7256,"Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors",
7257,"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",
7258,"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors",
7259,"Snacks, vegetable chips, made from garden vegetables",
7260,"Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors",
7261,"Snacks, candy bits, yogurt covered with vitamin C",
7262,"Snacks, CLIF BAR, mixed flavors",
7263,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",
7264,"Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut",
7265,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating",
7266,"Snack, Mixed Berry Bar",
7267,"Snacks, potato chips, made from dried potatoes (preformed), multigrain",
7268,"Snacks, potato chips, lightly salted",
7269,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour",
7270,"Soup, egg drop, Chinese restaurant",
7271,"Soup, hot and sour, Chinese restaurant",
7272,"Beverages, THE COCA-COLA COMPANY, NOS Zero, energy drink, sugar-free with guarana, fortified with vitamins B6 and B12",
7273,"Alcoholic beverage, whiskey sour, canned",
7274,"Beverages, Whiskey sour mix, bottled",
7275,"Alcoholic beverage, whiskey sour, prepared from item 14028",
7276,"Beverages, ABBOTT, EAS soy protein powder",
7277,"Beverages, CYTOSPORT, Muscle Milk, ready-to-drink",
7278,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",
7279,"Beverages, OCEAN SPRAY, Cran-Energy, Cranberry Energy Juice Drink",
7280,"Alcoholic beverage, distilled, rum, 80 proof",
7281,"Alcoholic beverage, distilled, vodka, 80 proof",
7282,"Alcoholic beverage, distilled, whiskey, 86 proof",
